_unit_id,_created_at,_id,_started_at,_tainted,_channel,_trust,_worker_id,_country,_region,_city,_ip,result1,result2,result1_gold,result2_gold,sentence
940085375,4/26/2016 15:04:38,1969354309,4/26/2016 15:03:20,FALSE,neodev,1,37350464,SVK,4,Nitra,178.18.69.5,Crossfield start of his test pilot carrier.,start,,,"	In later years, <b><font color=""purple"">Crossfield</font></b> often cited his curiosity about this solo spin anomaly and his desire to analyze what was going on and why it happened, as the start of his <b><font color=""purple"">test pilot</font></b> career.	"
940085375,4/26/2016 15:25:56,1969387154,4/26/2016 15:19:39,FALSE,clixsense,1,26232429,PHL,D9,Pinagbuhatan,121.54.54.251,"Crossfiled cited his curiosity about this solo spin anomaly and his desire to analyze what was going on and why it happened, as the start of his test pilot career.",Career,,,"	In later years, <b><font color=""purple"">Crossfield</font></b> often cited his curiosity about this solo spin anomaly and his desire to analyze what was going on and why it happened, as the start of his <b><font color=""purple"">test pilot</font></b> career.	"
940085375,4/26/2016 15:35:01,1969392674,4/26/2016 15:28:09,FALSE,neodev,1,29026449,IND,16,Mumbai,101.60.199.89,"Crossfield often cited his curiosity about this solo spin anomaly and his desire to analyze what was going on and and why it happened, as the start of his test pilot career.","Selected by, part of",,,"	In later years, <b><font color=""purple"">Crossfield</font></b> often cited his curiosity about this solo spin anomaly and his desire to analyze what was going on and why it happened, as the start of his <b><font color=""purple"">test pilot</font></b> career.	"
940085375,4/26/2016 16:20:49,1969415923,4/26/2016 16:11:07,FALSE,neodev,1,33401104,IDN,24,Padang,223.255.227.1,"In later, Crossfield often cited his curiosity about this solo spin anomaly and his desire to analyze what was going on and why it happened, as the start of his test pilot career.","selected by, part of",,,"	In later years, <b><font color=""purple"">Crossfield</font></b> often cited his curiosity about this solo spin anomaly and his desire to analyze what was going on and why it happened, as the start of his <b><font color=""purple"">test pilot</font></b> career.	"
940085375,4/26/2016 16:27:44,1969421805,4/26/2016 16:26:01,FALSE,clixsense,1,35185245,ESP,52,Zaragoza,90.165.155.73,"Crossfield often cited his curiosity about this solo spin anomaly and his desire to analyze what was going on and why it happened, as the start of his test pilot career.","Crossfield often cited his curiosity about this solo spin anomaly and his desire to analyze what was going on and why it happened, as the start of his test pilot career.",,,"	In later years, <b><font color=""purple"">Crossfield</font></b> often cited his curiosity about this solo spin anomaly and his desire to analyze what was going on and why it happened, as the start of his <b><font color=""purple"">test pilot</font></b> career.	"
940085375,4/26/2016 16:30:41,1969424025,4/26/2016 16:22:46,FALSE,clixsense,1,10187654,RUS,66,Saint Petersburg,5.18.56.179,"Crossfield often cited his curiosity about this solo spin anomaly and his desire to analyze what was going on and why it happened, as the start of his test pilot career.","In later years, Crossfield often cited his curiosity about this solo spin anomaly and his desire to analyze what was going on and why it happened, as the start of his test pilot career.",,,"	In later years, <b><font color=""purple"">Crossfield</font></b> often cited his curiosity about this solo spin anomaly and his desire to analyze what was going on and why it happened, as the start of his <b><font color=""purple"">test pilot</font></b> career.	"
940085375,4/26/2016 16:36:45,1969427249,4/26/2016 16:30:25,FALSE,clixsense,1,33550181,VEN,19,CumanÌÎÌ_ÌÎ_ÌÎÌ__ÌÎÌ_ÌÎ_ÌÎå«Ì´å,186.89.166.6,hace tiempo crossfield a menudo expone su pensamiento curioso sobre lo que paso y lo que le indico su piloto de prueba,el tenia curiosidad sobre las cosas que pasaban.,,,"	In later years, <b><font color=""purple"">Crossfield</font></b> often cited his curiosity about this solo spin anomaly and his desire to analyze what was going on and why it happened, as the start of his <b><font color=""purple"">test pilot</font></b> career.	"
940085375,4/26/2016 16:43:23,1969431493,4/26/2016 16:32:15,FALSE,clixsense,1,34718064,VEN,25,Caracas,200.35.77.18,"Crossfield cited his curiosity about this solo spin anormaly and his desire to analyze what was going on and why it happened, as the start of his test pilot career","Desire to analize what was going on and why it happened, as the start of his",,,"	In later years, <b><font color=""purple"">Crossfield</font></b> often cited his curiosity about this solo spin anomaly and his desire to analyze what was going on and why it happened, as the start of his <b><font color=""purple"">test pilot</font></b> career.	"
940085375,4/26/2016 16:57:21,1969440031,4/26/2016 16:57:04,FALSE,clixsense,1,28588508,DZA,,,41.97.133.129,Palos Heights,Palos Heights,,,"	In later years, <b><font color=""purple"">Crossfield</font></b> often cited his curiosity about this solo spin anomaly and his desire to analyze what was going on and why it happened, as the start of his <b><font color=""purple"">test pilot</font></b> career.	"
940085375,4/26/2016 17:00:31,1969442024,4/26/2016 16:59:49,FALSE,clixsense,1,35649569,PHL,,,112.198.118.152,Crossfield and test pilot.,raw,,,"	In later years, <b><font color=""purple"">Crossfield</font></b> often cited his curiosity about this solo spin anomaly and his desire to analyze what was going on and why it happened, as the start of his <b><font color=""purple"">test pilot</font></b> career.	"
940085376,4/26/2016 07:49:51,1968988353,4/26/2016 07:49:21,FALSE,neodev,1,37164650,MKD,41,Skopje,78.157.15.90,"Over the next five years, he flew nearly all of the experimental aircraft under test at Edwards, including the X-1, XF-92, X-4, X-5, Douglas D-558-I Skystreak and the Douglas D-558-II Skyrocket.",/,,,"	Over the next five years, he flew nearly all of the experimental aircraft under test at Edwards, including the X-1, XF-92, X-4, X-5, <b><font color=""purple"">Douglas</font></b> <b><font color=""purple"">D-558-I Skystreak</font></b> and the <b><font color=""purple"">Douglas</font></b> D-558-II Skyrocket.	"
940085376,4/26/2016 07:55:25,1968991325,4/26/2016 07:54:44,FALSE,clixsense,1,9577516,ROU,27,Targu-mures,109.166.155.34,he flew nearly all of the experimental aircraft under test at Edwards,test,,,"	Over the next five years, he flew nearly all of the experimental aircraft under test at Edwards, including the X-1, XF-92, X-4, X-5, <b><font color=""purple"">Douglas</font></b> <b><font color=""purple"">D-558-I Skystreak</font></b> and the <b><font color=""purple"">Douglas</font></b> D-558-II Skyrocket.	"
940085376,4/26/2016 09:45:08,1969053912,4/26/2016 09:40:59,FALSE,clixsense,1,32333751,IND,7,Delhi,110.235.25.25,"he flew nearly all of the experimental aircraft under test at Edwards, Douglas D-558-I Skystreak and the Douglas D-558-II Skyrocket.",flew.,,,"	Over the next five years, he flew nearly all of the experimental aircraft under test at Edwards, including the X-1, XF-92, X-4, X-5, <b><font color=""purple"">Douglas</font></b> <b><font color=""purple"">D-558-I Skystreak</font></b> and the <b><font color=""purple"">Douglas</font></b> D-558-II Skyrocket.	"
940085376,4/26/2016 09:58:41,1969060615,4/26/2016 09:56:34,FALSE,neodev,1,36123238,ROU,10,Bucharest,5.12.223.9,"He flew,Douglas D-558-I Skystreak and the Douglas D-558-II Skyrocket.","selected by, part of",,,"	Over the next five years, he flew nearly all of the experimental aircraft under test at Edwards, including the X-1, XF-92, X-4, X-5, <b><font color=""purple"">Douglas</font></b> <b><font color=""purple"">D-558-I Skystreak</font></b> and the <b><font color=""purple"">Douglas</font></b> D-558-II Skyrocket.	"
940085376,4/26/2016 10:03:16,1969062606,4/26/2016 10:02:20,FALSE,clixsense,1,32206883,ESP,59,Bilbao,83.213.189.202,"he flew nearly all of the experimental aircraft under test at Edwards, including the X-1, XF-92, X-4, X-5, Douglas D-558-I Skystreak and the Douglas D-558-II Skyrocket","he flew nearly all of the experimental aircraft under test at Edwards, including the X-1, XF-92, X-4, X-5, Douglas D-558-I Skystreak and the Douglas D-558-II Skyrocket",,,"	Over the next five years, he flew nearly all of the experimental aircraft under test at Edwards, including the X-1, XF-92, X-4, X-5, <b><font color=""purple"">Douglas</font></b> <b><font color=""purple"">D-558-I Skystreak</font></b> and the <b><font color=""purple"">Douglas</font></b> D-558-II Skyrocket.	"
940085376,4/26/2016 10:06:35,1969064362,4/26/2016 10:03:22,FALSE,clixsense,1,32765058,IND,25,Chennai,163.47.13.140,"Over the next five years, he flew nearly all of the experimental aircraft under test at Edwards.",Some words have been removed.,,,"	Over the next five years, he flew nearly all of the experimental aircraft under test at Edwards, including the X-1, XF-92, X-4, X-5, <b><font color=""purple"">Douglas</font></b> <b><font color=""purple"">D-558-I Skystreak</font></b> and the <b><font color=""purple"">Douglas</font></b> D-558-II Skyrocket.	"
940085376,4/26/2016 10:06:59,1969064666,4/26/2016 10:03:58,FALSE,clixsense,1,35792870,IND,9,Surat,123.201.83.55,he flew Douglas D-558-I Skystreak and the Douglas D-558-II Skyrocket.,aircrafts,,,"	Over the next five years, he flew nearly all of the experimental aircraft under test at Edwards, including the X-1, XF-92, X-4, X-5, <b><font color=""purple"">Douglas</font></b> <b><font color=""purple"">D-558-I Skystreak</font></b> and the <b><font color=""purple"">Douglas</font></b> D-558-II Skyrocket.	"
940085376,4/26/2016 10:08:17,1969065236,4/26/2016 10:06:06,FALSE,neodev,1,32392336,ARG,1,Mar Del Plata,190.189.191.82,"the next five years, he flew nearly all of the experimental aircraft under test at Edwards, including the X-1, XF-92, X-4, X-5, Douglas D-558-I Skystreak and the Douglas D-558-II Skyrocket.",including,,,"	Over the next five years, he flew nearly all of the experimental aircraft under test at Edwards, including the X-1, XF-92, X-4, X-5, <b><font color=""purple"">Douglas</font></b> <b><font color=""purple"">D-558-I Skystreak</font></b> and the <b><font color=""purple"">Douglas</font></b> D-558-II Skyrocket.	"
940085376,4/26/2016 10:11:15,1969066367,4/26/2016 10:06:02,FALSE,clixsense,1,34458639,IND,7,Delhi,120.56.186.231,he flew nearly all of the experimental aircraft under test at edwards in next five years.,aircraft,,,"	Over the next five years, he flew nearly all of the experimental aircraft under test at Edwards, including the X-1, XF-92, X-4, X-5, <b><font color=""purple"">Douglas</font></b> <b><font color=""purple"">D-558-I Skystreak</font></b> and the <b><font color=""purple"">Douglas</font></b> D-558-II Skyrocket.	"
940085376,4/26/2016 10:14:22,1969067420,4/26/2016 10:11:43,FALSE,neodev,1,36491452,ISR,5,Tel Aviv,89.139.182.206,"Over the next five years, he flew nearly all of the experimental aircraft under test at Edwards, such as the Douglas D-558-I Skystreak and the Douglas D-558-II Skyrocket.",and the,,,"	Over the next five years, he flew nearly all of the experimental aircraft under test at Edwards, including the X-1, XF-92, X-4, X-5, <b><font color=""purple"">Douglas</font></b> <b><font color=""purple"">D-558-I Skystreak</font></b> and the <b><font color=""purple"">Douglas</font></b> D-558-II Skyrocket.	"
940085376,4/26/2016 10:18:38,1969069269,4/26/2016 10:15:19,FALSE,getpaid,1,37366950,TUN,,,165.51.212.51,"he flew the experimental aircraft  including the X-1, XF-92, X-4, X-5, Douglas D-558-I Skystreak and the Douglas D-558-II Skyrocket.",none,,,"	Over the next five years, he flew nearly all of the experimental aircraft under test at Edwards, including the X-1, XF-92, X-4, X-5, <b><font color=""purple"">Douglas</font></b> <b><font color=""purple"">D-558-I Skystreak</font></b> and the <b><font color=""purple"">Douglas</font></b> D-558-II Skyrocket.	"
940085376,4/26/2016 10:24:07,1969071322,4/26/2016 10:14:43,FALSE,clixsense,1,30573358,IDN,30,Serpong,183.81.155.75,"He flew nearly all the experimental aircraft under test at Edwards, Douglas D-558-I Skystreak and Douglas D-558-II Skyrocket",selected by,,,"	Over the next five years, he flew nearly all of the experimental aircraft under test at Edwards, including the X-1, XF-92, X-4, X-5, <b><font color=""purple"">Douglas</font></b> <b><font color=""purple"">D-558-I Skystreak</font></b> and the <b><font color=""purple"">Douglas</font></b> D-558-II Skyrocket.	"
940085376,4/26/2016 10:47:05,1969080499,4/26/2016 10:45:54,FALSE,elite,1,36752296,BGR,39,Burgas,95.42.180.40,"Over the next five years, he flew nearly all of the experimental aircraft under test at Edwards,",Douglas D-558-I Skystreak Douglas,,,"	Over the next five years, he flew nearly all of the experimental aircraft under test at Edwards, including the X-1, XF-92, X-4, X-5, <b><font color=""purple"">Douglas</font></b> <b><font color=""purple"">D-558-I Skystreak</font></b> and the <b><font color=""purple"">Douglas</font></b> D-558-II Skyrocket.	"
940085376,4/26/2016 11:23:14,1969096721,4/26/2016 11:22:22,FALSE,clixsense,1,37270978,TUR,34,Istanbul,81.213.44.215,dd,ss,,,"	Over the next five years, he flew nearly all of the experimental aircraft under test at Edwards, including the X-1, XF-92, X-4, X-5, <b><font color=""purple"">Douglas</font></b> <b><font color=""purple"">D-558-I Skystreak</font></b> and the <b><font color=""purple"">Douglas</font></b> D-558-II Skyrocket.	"
940085376,4/26/2016 11:23:48,1969096919,4/26/2016 11:17:47,FALSE,elite,1,26336767,GBR,Z1,Swansea,82.6.179.139,He flew nearly all of the experimental aircraft under test at Edwards including the Douglas D-558-1 Skystreak and the Douglas Skyrocket.,part of,,,"	Over the next five years, he flew nearly all of the experimental aircraft under test at Edwards, including the X-1, XF-92, X-4, X-5, <b><font color=""purple"">Douglas</font></b> <b><font color=""purple"">D-558-I Skystreak</font></b> and the <b><font color=""purple"">Douglas</font></b> D-558-II Skyrocket.	"
940085377,4/26/2016 10:06:08,1969064173,4/26/2016 10:05:34,FALSE,clixsense,1,32206883,ESP,59,Bilbao,83.213.189.202,"he became the first person to fly at twice the speed of sound as he piloted the Skyrocket to a speed of 1,291mph","he became the first person to fly at twice the speed of sound as he piloted the Skyrocket to a speed of 1,291mph",,,"	On November 20, 1953, he became <b><font color=""purple"">the first person</font></b> to fly at twice the speed of sound as he piloted the Skyrocket to a speed of 1,291mph (2,078km/h, Mach 2.005).	"
940085377,4/26/2016 10:17:24,1969068691,4/26/2016 10:15:51,FALSE,clixsense,1,32765058,IND,25,Chennai,163.47.13.140,He became the first person to fly at twice the speed of sound as he piloted the Skyrocket.,Some words have been removed.,,,"	On November 20, 1953, he became <b><font color=""purple"">the first person</font></b> to fly at twice the speed of sound as he piloted the Skyrocket to a speed of 1,291mph (2,078km/h, Mach 2.005).	"
940085377,4/26/2016 10:20:55,1969070118,4/26/2016 10:19:27,FALSE,neodev,1,32392336,ARG,1,Mar Del Plata,190.189.191.82,", he became the first person to fly at twice the speed of sound as he piloted the Skyrocket to a speed of 1,291mph .",the speed of sound,,,"	On November 20, 1953, he became <b><font color=""purple"">the first person</font></b> to fly at twice the speed of sound as he piloted the Skyrocket to a speed of 1,291mph (2,078km/h, Mach 2.005).	"
940085377,4/26/2016 10:47:05,1969080501,4/26/2016 10:45:54,FALSE,elite,1,36752296,BGR,39,Burgas,95.42.180.40,"n November 20, 1953, he became the first person to fly at twice the speed of sound as he piloted the Skyrocket",the first person,,,"	On November 20, 1953, he became <b><font color=""purple"">the first person</font></b> to fly at twice the speed of sound as he piloted the Skyrocket to a speed of 1,291mph (2,078km/h, Mach 2.005).	"
940085377,4/26/2016 11:32:37,1969100850,4/26/2016 11:31:15,FALSE,elite,1,26336767,GBR,Z1,Swansea,82.6.179.139,In 1953 he became the first pron to fly at twice the speed of sound.,part of,,,"	On November 20, 1953, he became <b><font color=""purple"">the first person</font></b> to fly at twice the speed of sound as he piloted the Skyrocket to a speed of 1,291mph (2,078km/h, Mach 2.005).	"
940085377,4/26/2016 11:43:47,1969104935,4/26/2016 11:42:12,FALSE,neodev,1,35763542,SRB,0,Kragujevac,24.135.139.8,He became the first person to fly at twice speed of sound.,fly,,,"	On November 20, 1953, he became <b><font color=""purple"">the first person</font></b> to fly at twice the speed of sound as he piloted the Skyrocket to a speed of 1,291mph (2,078km/h, Mach 2.005).	"
940085377,4/26/2016 11:51:19,1969108159,4/26/2016 11:47:36,FALSE,neodev,1,36647337,PSE,0,Gaza,185.19.222.171,He became the first person to fly at twice the speed of sound.,One term.,,,"	On November 20, 1953, he became <b><font color=""purple"">the first person</font></b> to fly at twice the speed of sound as he piloted the Skyrocket to a speed of 1,291mph (2,078km/h, Mach 2.005).	"
940085377,4/26/2016 11:57:12,1969110541,4/26/2016 11:52:58,FALSE,clixsense,1,31044098,IND,7,Delhi,103.224.145.94,"He became the first person to fly at twice the speed of sound as he piloted the skyrocket to a speed of 1,291mph.",became,,,"	On November 20, 1953, he became <b><font color=""purple"">the first person</font></b> to fly at twice the speed of sound as he piloted the Skyrocket to a speed of 1,291mph (2,078km/h, Mach 2.005).	"
940085377,4/26/2016 12:00:05,1969111748,4/26/2016 11:54:31,FALSE,clixsense,1,33951846,PHL,D9,Taguig,49.144.120.10,he was the first person to fly at twice the speed of sound,"dates where removed and ""was"" added",,,"	On November 20, 1953, he became <b><font color=""purple"">the first person</font></b> to fly at twice the speed of sound as he piloted the Skyrocket to a speed of 1,291mph (2,078km/h, Mach 2.005).	"
940085377,4/26/2016 12:00:31,1969111907,4/26/2016 11:56:02,FALSE,prodege,1,35392988,USA,PA,Johnstown,70.105.181.174,He became the first person to fly at twice the speed of sound.,It involves the person,,,"	On November 20, 1953, he became <b><font color=""purple"">the first person</font></b> to fly at twice the speed of sound as he piloted the Skyrocket to a speed of 1,291mph (2,078km/h, Mach 2.005).	"
940085377,4/26/2016 12:18:52,1969121399,4/26/2016 12:13:34,FALSE,clixsense,1,35399280,IND,25,Chennai,199.224.150.18,"On November 20, 1953, First person to fly twice speed of sound piloted the skyrocket of 1291mph (2078km/h, mach 2005)",the first person,,,"	On November 20, 1953, he became <b><font color=""purple"">the first person</font></b> to fly at twice the speed of sound as he piloted the Skyrocket to a speed of 1,291mph (2,078km/h, Mach 2.005).	"
940085377,4/26/2016 12:30:32,1969127769,4/26/2016 12:26:18,FALSE,clixsense,1,36052512,PHL,F2,Quezon City,49.149.150.150,"He became the first person to fly at twice the speed of sound to a speed of 1,291mph",became,,,"	On November 20, 1953, he became <b><font color=""purple"">the first person</font></b> to fly at twice the speed of sound as he piloted the Skyrocket to a speed of 1,291mph (2,078km/h, Mach 2.005).	"
940085377,4/26/2016 12:33:46,1969130032,4/26/2016 12:30:36,FALSE,clixsense,1,31120675,BGR,61,Varna,87.126.4.69,"On November 20, 1953, he became the first person to fly at twice the speed of sound as he piloted the Skyrocket to a speed of 1,291mph.","On November 20, 1953, he became the first person to fly at twice the speed of sound as he piloted the Skyrocket to a speed of 1,291mph (2,078km/h, Mach 2.005).",,,"	On November 20, 1953, he became <b><font color=""purple"">the first person</font></b> to fly at twice the speed of sound as he piloted the Skyrocket to a speed of 1,291mph (2,078km/h, Mach 2.005).	"
940085377,4/26/2016 12:36:43,1969131888,4/26/2016 12:32:39,FALSE,clixsense,1,33952676,HRV,,,37.244.231.14,"he became the first person to fly at twice the speed of sound on november 20, 1953.",the first person,,,"	On November 20, 1953, he became <b><font color=""purple"">the first person</font></b> to fly at twice the speed of sound as he piloted the Skyrocket to a speed of 1,291mph (2,078km/h, Mach 2.005).	"
940085377,4/26/2016 12:37:04,1969132150,4/26/2016 12:28:09,FALSE,clixsense,1,6335542,GRC,35,Athens,94.66.3.136,"He was the first person to fly at twice the speed of sound on November 20, 1953",First to do,,,"	On November 20, 1953, he became <b><font color=""purple"">the first person</font></b> to fly at twice the speed of sound as he piloted the Skyrocket to a speed of 1,291mph (2,078km/h, Mach 2.005).	"
940085378,4/27/2016 04:41:59,1969860956,4/27/2016 04:40:41,FALSE,neodev,1,36820436,EGY,11,Cairo,197.49.72.227,"Crossfield was forced to make a dead stick landing in the North American F-100 Super Sabre he was evaluating at Dryden, a feat which North American's own test pilots doubted could be done, as the F-100 had a high landing speed.",hestory,,,"	In September 1954, <b><font color=""purple"">Crossfield</font></b> was forced to make a dead stick landing in <b><font color=""purple"">the <b><font color=""purple"">North American</font></b> F-100 Super Sabre</font></b> he was evaluating at Dryden, a feat which <b><font color=""purple"">North American</font></b>'s own test pilots doubted could be done, as <b><font color=""purple"">the F-100</font></b> had a high landing speed.	"
940085378,4/27/2016 04:48:16,1969865614,4/27/2016 04:47:40,FALSE,clixsense,1,31410532,PHL,20,DasmariÌÎÌ_ÌÎ_ÌÎÌ__ÌÎÌ_Ì´åÇÌÎå«Ì´å±as,121.54.32.105,"Crossfield was forced to make a dead stick landing in the North American F-100 Super Sabre he was evaluating at Dryden, a feat which North American's own test pilots doubted could be done, as the F-100 had a high landing speed.","In September 1954,",,,"	In September 1954, <b><font color=""purple"">Crossfield</font></b> was forced to make a dead stick landing in <b><font color=""purple"">the <b><font color=""purple"">North American</font></b> F-100 Super Sabre</font></b> he was evaluating at Dryden, a feat which <b><font color=""purple"">North American</font></b>'s own test pilots doubted could be done, as <b><font color=""purple"">the F-100</font></b> had a high landing speed.	"
940085378,4/27/2016 06:45:46,1969954112,4/27/2016 06:45:00,FALSE,neodev,1,30360734,IND,28,Kolkata,150.107.177.74,"In September 1954, Crossfield was forced to make a dead stick landing in the North American F-100 Super Sabre","he was evaluating at Dryden, a feat which North American's own test pilots doubted could be done, as the F-100 had a high landing speed.",,,"	In September 1954, <b><font color=""purple"">Crossfield</font></b> was forced to make a dead stick landing in <b><font color=""purple"">the <b><font color=""purple"">North American</font></b> F-100 Super Sabre</font></b> he was evaluating at Dryden, a feat which <b><font color=""purple"">North American</font></b>'s own test pilots doubted could be done, as <b><font color=""purple"">the F-100</font></b> had a high landing speed.	"
940085378,4/27/2016 09:17:37,1970045228,4/27/2016 09:16:48,FALSE,clixsense,1,34772768,FRA,B8,Nice,212.194.65.86,"Crossfield was forced to make a dead stick landing in the North American F-100 Super Sabre he was evaluating at Dryden, a feat which North American's own test pilots doubted could be done, as the F-100 had a high landing speed.",in as which,,,"	In September 1954, <b><font color=""purple"">Crossfield</font></b> was forced to make a dead stick landing in <b><font color=""purple"">the <b><font color=""purple"">North American</font></b> F-100 Super Sabre</font></b> he was evaluating at Dryden, a feat which <b><font color=""purple"">North American</font></b>'s own test pilots doubted could be done, as <b><font color=""purple"">the F-100</font></b> had a high landing speed.	"
940085378,4/27/2016 09:56:09,1970065303,4/27/2016 09:51:44,FALSE,elite,1,33792477,SRB,0,Nis,178.17.22.135,"In September 1954, Crossfield was forced to make  landing in the North American F-100 Super Sabre  , a feat which North American's own test pilots doubted , as the F-100 had a high landing speed.",forced,,,"	In September 1954, <b><font color=""purple"">Crossfield</font></b> was forced to make a dead stick landing in <b><font color=""purple"">the <b><font color=""purple"">North American</font></b> F-100 Super Sabre</font></b> he was evaluating at Dryden, a feat which <b><font color=""purple"">North American</font></b>'s own test pilots doubted could be done, as <b><font color=""purple"">the F-100</font></b> had a high landing speed.	"
940085378,4/27/2016 09:56:52,1970065593,4/27/2016 09:53:57,FALSE,neodev,1,20961587,NLD,5,Maastricht,84.30.54.4,"In September 1954, Crossfield was forced to make a dead stick landing in the North American F-100 Super Sabre, a feat which North American's own test pilots doubted could be done, as the F-100 had a high landing speed.","selected by, part of",,,"	In September 1954, <b><font color=""purple"">Crossfield</font></b> was forced to make a dead stick landing in <b><font color=""purple"">the <b><font color=""purple"">North American</font></b> F-100 Super Sabre</font></b> he was evaluating at Dryden, a feat which <b><font color=""purple"">North American</font></b>'s own test pilots doubted could be done, as <b><font color=""purple"">the F-100</font></b> had a high landing speed.	"
940085378,4/27/2016 10:19:06,1970077585,4/27/2016 10:15:45,FALSE,clixsense,1,36398551,PRT,14,MassamÌÎÌ_ÌÎ_ÌÎÌ__ÌÎÌ_ÌÎ_ÌÎå«Ì´å,79.169.234.93,"a feat which North American's own test pilots doubted could be done, as the F-100 had a high landing speed, Crossfield was forced to make a dead stick landing in the North American F-100 Super Sabre","a feat which North American's own test pilots doubted could be done, as the F-100 had a high landing speed, Crossfield was forced to make a dead stick landing in the North American F-100 Super Sabre",,,"	In September 1954, <b><font color=""purple"">Crossfield</font></b> was forced to make a dead stick landing in <b><font color=""purple"">the <b><font color=""purple"">North American</font></b> F-100 Super Sabre</font></b> he was evaluating at Dryden, a feat which <b><font color=""purple"">North American</font></b>'s own test pilots doubted could be done, as <b><font color=""purple"">the F-100</font></b> had a high landing speed.	"
940085378,4/27/2016 10:20:28,1970078413,4/27/2016 10:14:53,FALSE,clixsense,1,29985919,IND,16,Mumbai,1.186.76.17,"Crossfield was forced to make a dead stick landing in the North American F-100 Super Sabre, a feat which North American's own test pilots doubted could be done, as the F-100 had a high landing speed.",employee - company,,,"	In September 1954, <b><font color=""purple"">Crossfield</font></b> was forced to make a dead stick landing in <b><font color=""purple"">the <b><font color=""purple"">North American</font></b> F-100 Super Sabre</font></b> he was evaluating at Dryden, a feat which <b><font color=""purple"">North American</font></b>'s own test pilots doubted could be done, as <b><font color=""purple"">the F-100</font></b> had a high landing speed.	"
940085378,4/27/2016 10:46:54,1970089961,4/27/2016 10:43:53,FALSE,prodege,1,34942809,GBR,,,84.93.81.41,"Crossfield was forced to make a landing in the North American F-100 Super Sabre, which North American test pilots doubt led as the F-100 had a high landing speed.","Forced to make landing, which, as",,,"	In September 1954, <b><font color=""purple"">Crossfield</font></b> was forced to make a dead stick landing in <b><font color=""purple"">the <b><font color=""purple"">North American</font></b> F-100 Super Sabre</font></b> he was evaluating at Dryden, a feat which <b><font color=""purple"">North American</font></b>'s own test pilots doubted could be done, as <b><font color=""purple"">the F-100</font></b> had a high landing speed.	"
940085378,4/27/2016 11:11:55,1970102245,4/27/2016 11:09:24,FALSE,neodev,1,32265020,PRT,17,Ermesinde,37.189.195.206,"Crossfield make a dead stick in the North American F-100 Super Sabre, a feat which North American as the F-100.",Work.,,,"	In September 1954, <b><font color=""purple"">Crossfield</font></b> was forced to make a dead stick landing in <b><font color=""purple"">the <b><font color=""purple"">North American</font></b> F-100 Super Sabre</font></b> he was evaluating at Dryden, a feat which <b><font color=""purple"">North American</font></b>'s own test pilots doubted could be done, as <b><font color=""purple"">the F-100</font></b> had a high landing speed.	"
940085378,4/27/2016 11:16:37,1970105180,4/27/2016 11:09:45,FALSE,neodev,1,35784243,ITA,13,Bari,93.67.212.239,"In September 1954, Crossfield was forced to make a dead stick landing in the North American F-100 Super Sabre, a feat which North American's own test pilots doubted could be done, as the F-100 had a high landing speed.",he was evaluating at Dryden,,,"	In September 1954, <b><font color=""purple"">Crossfield</font></b> was forced to make a dead stick landing in <b><font color=""purple"">the <b><font color=""purple"">North American</font></b> F-100 Super Sabre</font></b> he was evaluating at Dryden, a feat which <b><font color=""purple"">North American</font></b>'s own test pilots doubted could be done, as <b><font color=""purple"">the F-100</font></b> had a high landing speed.	"
940085378,4/27/2016 11:41:50,1970120378,4/27/2016 11:31:48,FALSE,instagc,1,36558037,VEN,23,Maracaibo,190.199.55.8,"was forced to make a dead stick landing in the North American F-100 Super Sabre he was evaluating at Dryden, a feat which North American's own test pilots doubted could be done, as the F-100 had a high landing speed.","was forced, feat which",,,"	In September 1954, <b><font color=""purple"">Crossfield</font></b> was forced to make a dead stick landing in <b><font color=""purple"">the <b><font color=""purple"">North American</font></b> F-100 Super Sabre</font></b> he was evaluating at Dryden, a feat which <b><font color=""purple"">North American</font></b>'s own test pilots doubted could be done, as <b><font color=""purple"">the F-100</font></b> had a high landing speed.	"
940085378,4/27/2016 12:31:19,1970143760,4/27/2016 12:27:08,FALSE,clixsense,1,33951846,PHL,D9,Makati City,49.144.8.189,Crossfield landed in the North American F-100 Super Sabre a feat which North American's test pilots doubted as the F-100 had a high landing speed,"""landing"" changed to landed",,,"	In September 1954, <b><font color=""purple"">Crossfield</font></b> was forced to make a dead stick landing in <b><font color=""purple"">the <b><font color=""purple"">North American</font></b> F-100 Super Sabre</font></b> he was evaluating at Dryden, a feat which <b><font color=""purple"">North American</font></b>'s own test pilots doubted could be done, as <b><font color=""purple"">the F-100</font></b> had a high landing speed.	"
940085378,4/27/2016 12:43:07,1970148723,4/27/2016 12:33:09,FALSE,clixsense,1,34637088,IND,2,Hyderabad,183.83.230.243,"Crossfield was forced to make a dead stick landing in the North American F-100 Super Sabre he was evaluating at Dryden, a feat which North American's own test pilots doubted could be, as the F-100 had a high landing speed.","was forced, he was",,,"	In September 1954, <b><font color=""purple"">Crossfield</font></b> was forced to make a dead stick landing in <b><font color=""purple"">the <b><font color=""purple"">North American</font></b> F-100 Super Sabre</font></b> he was evaluating at Dryden, a feat which <b><font color=""purple"">North American</font></b>'s own test pilots doubted could be done, as <b><font color=""purple"">the F-100</font></b> had a high landing speed.	"
